"row ID","Temperature (C)"
"Row1497",12.8
"Row1498",13.9
"Row1499",15.6
"Row1500",16.1
"Row1501",16.7
"Row1502",16.7
"Row1503",16.1
"Row1504",15.6
"Row1505",14.4
"Row1506",13.3
"Row1507",13.3
"Row1508",12.8
"Row1509",12.2
"Row1510",11.7
"Row1511",11.1
"Row1512",11.1
"Row1513",11.1
"Row1514",10.6
"Row1515",9.4
"Row1516",8.9
"Row1517",8.9
"Row1518",9.4
"Row1519",8.9
"Row1520",11.1
"Row1521",13.3
"Row1522",14.4
"Row1523",15.0
"Row1524",17.8
"Row1525",19.4
"Row1526",20.6
"Row1527",20.0
"Row1528",18.3
"Row1529",17.8
"Row1530",15.6
"Row1531",13.3
"Row1532",13.3
"Row1533",12.8
"Row1534",12.2
"Row1535",12.2
"Row1536",11.7
"Row1537",10.6
"Row1538",11.1
"Row1539",10.0
"Row1540",10.0
"Row1541",8.9
"Row1542",8.9
"Row1543",10.0
"Row1544",12.2
"Row1545",15.6
"Row1546",17.2
"Row1547",17.2
"Row1548",20.0
"Row1549",21.1
"Row1550",21.7
"Row1551",22.8
"Row1552",22.8
"Row1553",22.8
"Row1554",21.1
"Row1555",17.8
"Row1556",16.1
"Row1557",16.1
"Row1558",15.6
"Row1559",15.0
"Row1560",13.9
"Row1561",13.9
"Row1562",12.8
"Row1563",12.8
"Row1564",11.1
"Row1565",11.7
"Row1566",11.1
"Row1567",10.6
"Row1568",13.3
"Row1569",14.4
"Row1570",16.1
"Row1571",17.2
"Row1572",19.4
"Row1573",21.1
"Row1574",21.7
"Row1575",18.9
"Row1576",17.2
"Row1577",15.0
"Row1578",12.8
"Row1579",12.2
"Row1580",11.7
"Row1581",11.7
"Row1582",11.7
"Row1583",11.7
"Row1584",11.7
"Row1585",11.7
"Row1586",11.7
"Row1587",11.1
"Row1588",11.1
"Row1589",10.6
"Row1590",10.6
"Row1591",11.1
"Row1592",11.1
"Row1593",12.2
"Row1594",13.9
"Row1595",15.0
"Row1596",15.6
"Row1597",17.2
"Row1598",17.2
"Row1599",17.8
"Row1600",16.1
"Row1601",14.4
"Row1602",13.3
"Row1603",12.8
"Row1604",12.2
"Row1605",12.8
"Row1606",12.2
"Row1607",12.2
"Row1608",12.2
"Row1609",12.2
"Row1610",12.2
"Row1611",12.2
"Row1612",12.2
"Row1613",12.8
"Row1614",12.8
"Row1615",12.8
"Row1616",13.3
"Row1617",14.4
"Row1618",15.0
"Row1619",15.6
"Row1620",17.2
"Row1621",16.1
"Row1622",15.6
"Row1623",16.1
"Row1624",15.0
"Row1625",13.9
"Row1626",13.9
"Row1627",13.9
"Row1628",13.3
"Row1629",13.3
"Row1630",13.3
"Row1631",12.2
"Row1632",12.2
"Row1633",12.8
"Row1634",12.8
"Row1635",12.2
"Row1636",11.7
"Row1637",12.2
"Row1638",12.2
"Row1639",12.2
"Row1640",13.9
"Row1641",15.0
"Row1642",14.4
"Row1643",14.4
"Row1644",15.0
"Row1645",16.1
"Row1646",16.7
"Row1647",16.1
"Row1648",16.1
"Row1649",15.0
"Row1650",14.4
"Row1651",13.9
"Row1652",13.9
"Row1653",13.3
"Row1654",13.3
"Row1655",12.8
"Row1656",12.2
"Row1657",12.2
"Row1658",11.7
"Row1659",11.7
"Row1660",12.2
"Row1661",12.2
"Row1662",12.2
"Row1663",12.8
"Row1664",13.3
"Row1665",13.9
"Row1666",16.1
"Row1667",17.2
"Row1668",17.2
"Row1669",18.3
"Row1670",17.2
"Row1671",16.7
"Row1672",15.6
"Row1673",15.0
"Row1674",13.9
"Row1675",12.8
"Row1676",11.7
"Row1677",11.7
"Row1678",11.1
"Row1679",10.6
"Row1680",10.6
"Row1681",11.1
"Row1682",11.1
"Row1683",11.7
"Row1684",11.7
"Row1685",11.7
"Row1686",11.7
"Row1687",11.7
"Row1688",12.2
"Row1689",13.9
"Row1690",15.0
"Row1691",16.1
"Row1692",16.7
"Row1693",18.9
"Row1694",20.0
"Row1695",17.2
"Row1696",19.4
"Row1697",15.6
"Row1698",15.0
"Row1699",14.4
"Row1700",14.4
"Row1701",14.4
"Row1702",15.0
"Row1703",14.4
"Row1704",15.0
"Row1705",13.9
"Row1706",13.3
"Row1707",12.8
"Row1708",12.2
"Row1709",12.8
"Row1710",12.2
"Row1711",12.2
"Row1712",14.4
"Row1713",15.6
"Row1714",16.7
"Row1715",18.9
"Row1716",18.3
"Row1717",19.4
"Row1718",18.9
"Row1719",16.7
"Row1720",16.1
"Row1721",15.6
"Row1722",14.4
"Row1723",13.9
"Row1724",13.9
"Row1725",12.8
"Row1726",12.8
"Row1727",12.8
"Row1728",13.3
"Row1729",13.3
"Row1730",13.9
"Row1731",13.9
"Row1732",13.3
"Row1733",13.3
"Row1734",13.3
"Row1735",13.9
"Row1736",14.4
"Row1737",16.1
"Row1738",17.8
"Row1739",18.3
"Row1740",18.3
"Row1741",18.3
"Row1742",18.9
"Row1743",18.9
"Row1744",18.9
"Row1745",17.8
"Row1746",15.0
"Row1747",13.9
"Row1748",13.3
"Row1749",13.9
"Row1750",14.4
"Row1751",13.9
"Row1752",12.8
"Row1753",12.8
"Row1754",13.3
"Row1755",13.3
"Row1756",13.3
"Row1757",13.3
"Row1758",13.3
"Row1759",13.3
"Row1760",14.4
"Row1761",14.4
"Row1762",15.6
"Row1763",17.2
"Row1764",17.8
"Row1765",17.8
"Row1766",17.2
"Row1767",17.2
"Row1768",17.8
"Row1769",17.8
"Row1770",16.7
"Row1771",15.6
"Row1772",15.6
"Row1773",15.0
"Row1774",15.0
"Row1775",14.4
"Row1776",14.4
"Row1777",13.3
"Row1778",13.9
"Row1779",12.8
"Row1780",13.3
"Row1781",12.2
"Row1782",12.8
"Row1783",12.8
"Row1784",14.4
"Row1785",15.6
"Row1786",16.1
"Row1787",17.2
"Row1788",17.8
"Row1789",17.8
"Row1790",16.1
"Row1791",15.6
"Row1792",15.0
"Row1793",14.4
"Row1794",15.0
"Row1795",15.6
"Row1796",14.4
"Row1797",13.9
"Row1798",13.9
"Row1799",13.9
"Row1800",13.9
"Row1801",13.9
"Row1802",13.9
"Row1803",14.4
"Row1804",13.9
"Row1805",13.9
"Row1806",15.0
"Row1807",14.4
"Row1808",15.0
"Row1809",16.7
"Row1810",16.7
"Row1811",17.8
"Row1812",16.7
"Row1813",16.7
"Row1814",17.2
"Row1815",17.8
"Row1816",16.7
"Row1817",16.7
"Row1818",16.1
"Row1819",15.6
"Row1820",15.0
"Row1821",15.0
"Row1822",15.0
"Row1823",13.9
"Row1824",13.9
"Row1825",13.3
"Row1826",13.3
"Row1827",12.8
"Row1828",13.3
"Row1829",12.8
"Row1830",12.8
"Row1831",13.3
"Row1832",14.4
"Row1833",15.0
"Row1834",15.6
"Row1835",16.7
"Row1836",17.8
"Row1837",17.2
"Row1838",17.2
"Row1839",17.2
"Row1840",16.7
"Row1841",16.1
"Row1842",13.9
"Row1843",13.3
"Row1844",13.3
"Row1845",12.8
"Row1846",12.8
"Row1847",13.3
"Row1848",13.3
"Row1849",12.8
"Row1850",12.8
"Row1851",12.8
"Row1852",12.8
"Row1853",12.2
"Row1854",12.2
"Row1855",12.2
"Row1856",12.8
"Row1857",13.9
"Row1858",13.9
"Row1859",15.0
"Row1860",15.0
"Row1861",15.6
"Row1862",15.0
"Row1863",15.0
"Row1864",14.4
"Row1865",14.4
"Row1866",13.3
"Row1867",13.3
"Row1868",13.3
"Row1869",12.8
"Row1870",12.8
"Row1871",12.2
"Row1872",12.2
"Row1873",12.2
"Row1874",11.7
"Row1875",11.7
"Row1876",11.1
"Row1877",10.6
"Row1878",10.0
"Row1879",10.0
"Row1880",12.8
"Row1881",14.4
"Row1882",15.6
"Row1883",16.1
"Row1884",17.8
"Row1885",17.8
"Row1886",17.2
"Row1887",17.2
"Row1888",16.1
"Row1889",15.6
"Row1890",14.4
"Row1891",13.3
"Row1892",13.3
"Row1893",13.9
"Row1894",13.9
"Row1895",13.3
"Row1896",13.3
"Row1897",12.8
"Row1898",12.8
"Row1899",11.7
"Row1900",12.2
"Row1901",11.7
"Row1902",11.7
"Row1903",12.2
"Row1904",13.3
"Row1905",13.3
"Row1906",13.3
"Row1907",15.0
"Row1908",15.6
"Row1909",16.1
"Row1910",16.7
"Row1911",15.6
"Row1912",15.6
"Row1913",14.4
"Row1914",13.3
"Row1915",12.8
"Row1916",12.2
"Row1917",12.2
"Row1918",12.2
"Row1919",11.7
"Row1920",11.7
"Row1921",11.7
"Row1922",11.1
"Row1923",11.1
"Row1924",10.6
"Row1925",10.0
"Row1926",9.4
"Row1927",9.4
"Row1928",13.9
"Row1929",14.4
"Row1930",15.0
"Row1931",16.1
"Row1932",17.2
"Row1933",18.9
"Row1934",17.2
"Row1935",16.7
"Row1936",15.6
"Row1937",14.4
"Row1938",14.4
"Row1939",13.3
"Row1940",13.3
"Row1941",13.3
"Row1942",13.3
"Row1943",13.3
"Row1944",13.3
"Row1945",13.9
"Row1946",13.3
"Row1947",13.3
"Row1948",13.3
"Row1949",13.3
"Row1950",13.3
"Row1951",13.3
"Row1952",13.3
"Row1953",13.9
"Row1954",14.4
"Row1955",15.0
"Row1956",15.6
"Row1957",15.0
"Row1958",15.6
"Row1959",15.6
"Row1960",15.0
"Row1961",14.4
"Row1962",14.4
"Row1963",14.4
"Row1964",14.4
"Row1965",14.4
"Row1966",13.9
"Row1967",13.9
"Row1968",11.1
"Row1969",10.6
"Row1970",11.1
"Row1971",10.6
"Row1972",10.6
"Row1973",10.0
"Row1974",9.4
"Row1975",10.0
"Row1976",12.2
"Row1977",13.3
"Row1978",13.3
"Row1979",15.0
"Row1980",15.0
"Row1981",15.6
"Row1982",15.6
"Row1983",15.6
"Row1984",14.4
"Row1985",13.3
"Row1986",12.2
"Row1987",11.7
"Row1988",11.7
"Row1989",11.7
"Row1990",11.7
"Row1991",10.6
"Row1992",10.0
"Row1993",10.0
"Row1994",9.4
"Row1995",9.4
"Row1996",10.0
"Row1997",10.0
"Row1998",9.4
"Row1999",10.0
"Row2000",11.7
"Row2001",13.9
"Row2002",15.0
"Row2003",15.0
"Row2004",16.1
"Row2005",16.1
"Row2006",15.0
"Row2007",15.0
"Row2008",13.9
"Row2009",13.3
"Row2010",12.8
"Row2011",13.3
"Row2012",12.8
"Row2013",12.2
"Row2014",12.2
"Row2015",11.7
"Row2016",11.1
"Row2017",11.7
"Row2018",11.7
"Row2019",11.1
"Row2020",11.1
"Row2021",11.1
"Row2022",11.7
"Row2023",11.7
"Row2024",11.7
"Row2025",12.8
"Row2026",13.3
"Row2027",14.4
"Row2028",15.0
"Row2029",15.0
"Row2030",14.4
"Row2031",14.4
"Row2032",13.9
"Row2033",12.8
"Row2034",12.2
"Row2035",11.7
"Row2036",11.7
"Row2037",11.1
"Row2038",11.1
"Row2039",11.1
"Row2040",10.6
"Row2041",10.0
"Row2042",10.6
"Row2043",10.6
"Row2044",10.0
"Row2045",10.6
"Row2046",10.0
"Row2047",10.0
"Row2048",11.1
"Row2049",11.7
"Row2050",13.3
"Row2051",12.8
"Row2052",11.1
"Row2053",10.0
"Row2054",10.0
"Row2055",10.0
"Row2056",10.0
"Row2057",10.6
"Row2058",10.6
"Row2059",10.0
"Row2060",9.4
"Row2061",9.4
"Row2062",9.4
"Row2063",10.0
"Row2064",9.4
"Row2065",9.4
"Row2066",9.4
"Row2067",10.0
"Row2068",10.0
"Row2069",10.0
"Row2070",10.0
"Row2071",10.6
"Row2072",10.6
"Row2073",10.6
"Row2074",13.3
"Row2075",13.3
"Row2076",14.4
"Row2077",14.4
"Row2078",15.6
"Row2079",15.0
"Row2080",14.4
"Row2081",13.3
"Row2082",12.2
"Row2083",11.7
"Row2084",11.7
"Row2085",11.7
"Row2086",11.1
"Row2087",11.1
"Row2088",11.7
"Row2089",11.7
"Row2090",11.7
"Row2091",11.1
"Row2092",10.6
"Row2093",11.1
"Row2094",11.1
"Row2095",11.1
"Row2096",12.2
"Row2097",14.4
"Row2098",15.0
"Row2099",15.6
"Row2100",15.6
"Row2101",16.1
"Row2102",16.7
"Row2103",16.7
"Row2104",15.0
"Row2105",13.9
"Row2106",13.3
"Row2107",12.2
"Row2108",12.2
"Row2109",12.2
"Row2110",11.7
"Row2111",11.7
"Row2112",11.7
"Row2113",11.7
"Row2114",11.1
"Row2115",11.1
"Row2116",11.7
"Row2117",11.7
"Row2118",11.1
"Row2119",12.2
"Row2120",13.3
"Row2121",14.4
"Row2122",15.6
"Row2123",16.7
"Row2124",16.7
"Row2125",17.2
"Row2126",17.2
"Row2127",17.2
"Row2128",16.7
"Row2129",16.1
"Row2130",14.4
"Row2131",13.3
"Row2132",12.8
"Row2133",12.8
"Row2134",12.2
"Row2135",12.2
"Row2136",12.2
"Row2137",11.1
"Row2138",11.7
"Row2139",11.7
"Row2140",10.6
"Row2141",10.6
"Row2142",10.6
"Row2143",11.7
"Row2144",13.9
"Row2145",13.9
"Row2146",16.1
"Row2147",17.2
"Row2148",16.7
"Row2149",16.1
"Row2150",16.7
"Row2151",15.6
"Row2152",15.0
"Row2153",15.6
"Row2154",13.9
"Row2155",10.6
"Row2156",10.6
"Row2157",10.0
"Row2158",10.6
"Row2159",10.6
"Row2160",10.0
"Row2161",10.0
"Row2162",9.4
"Row2163",9.4
"Row2164",10.0
"Row2165",8.9
"Row2166",10.0
"Row2167",10.6
"Row2168",12.2
"Row2169",13.9
"Row2170",15.0
"Row2171",15.0
"Row2172",15.6
"Row2173",15.6
"Row2174",15.6
"Row2175",15.6
"Row2176",15.0
"Row2177",13.9
"Row2178",12.8
"Row2179",12.2
"Row2180",12.2
"Row2181",11.7
"Row2182",11.1
"Row2183",11.1
"Row2184",10.6
"Row2185",10.0
"Row2186",9.4
"Row2187",9.4
"Row2188",9.4
"Row2189",9.4
"Row2190",9.4
"Row2191",11.1
"Row2192",13.9
"Row2193",14.4
"Row2194",15.0
"Row2195",16.1
"Row2196",17.8
"Row2197",18.3
"Row2198",17.2
"Row2199",16.7
"Row2200",15.6
"Row2201",15.0
"Row2202",14.4
"Row2203",13.3
"Row2204",13.3
"Row2205",14.4
"Row2206",12.8
"Row2207",12.8
"Row2208",12.8
"Row2209",12.8
"Row2210",11.7
"Row2211",11.7
"Row2212",12.2
"Row2213",12.2
"Row2214",12.2
"Row2215",12.8
"Row2216",13.9
"Row2217",14.4
"Row2218",16.1
"Row2219",16.1
"Row2220",17.8
"Row2221",17.2
"Row2222",17.8
"Row2223",17.2
"Row2224",16.1
"Row2225",15.0
"Row2226",14.4
"Row2227",13.9
"Row2228",13.9
"Row2229",13.9
"Row2230",13.9
"Row2231",13.9
"Row2232",13.9
"Row2233",13.9
"Row2234",13.827246260988623
"Row2235",13.9
"Row2236",13.9
"Row2237",13.3
"Row2238",13.3
"Row2239",12.2
"Row2240",12.2
"Row2241",13.3
"Row2242",13.9
"Row2243",14.4
"Row2244",14.4
"Row2245",16.1
"Row2246",16.7
"Row2247",16.1
"Row2248",16.1
"Row2249",15.0
"Row2250",13.9
"Row2251",12.8
"Row2252",12.2
"Row2253",11.7
"Row2254",11.7
"Row2255",12.2
"Row2256",11.7
"Row2257",11.7
"Row2258",11.7
"Row2259",11.1
"Row2260",11.1
"Row2261",11.1
"Row2262",10.0
"Row2263",9.4
"Row2264",10.6
"Row2265",12.2
"Row2266",13.3
"Row2267",13.9
"Row2268",15.0
"Row2269",15.0
"Row2270",15.0
"Row2271",15.6
"Row2272",15.0
"Row2273",14.4
"Row2274",13.9
"Row2275",13.3
"Row2276",12.2
"Row2277",11.7
"Row2278",11.7
"Row2279",14.4
"Row2280",12.2
"Row2281",11.7
"Row2282",12.8
"Row2283",12.2
"Row2284",11.7
"Row2285",12.2
"Row2286",11.7
"Row2287",11.7
"Row2288",11.7
"Row2289",15.0
"Row2290",15.0
"Row2291",16.1
"Row2292",16.7
"Row2293",17.2
"Row2294",17.2
"Row2295",18.3
"Row2296",17.8
"Row2297",17.8
"Row2298",16.7
"Row2299",15.0
"Row2300",13.9
"Row2301",13.3
"Row2302",13.3
"Row2303",12.8
"Row2304",12.8
"Row2305",11.7
"Row2306",12.2
"Row2307",11.7
"Row2308",11.1
"Row2309",10.6
"Row2310",10.6
"Row2311",10.6
"Row2312",11.1
"Row2313",14.4
"Row2314",15.6
"Row2315",16.7
"Row2316",17.8
"Row2317",19.4
"Row2318",20.0
"Row2319",17.8
"Row2320",18.9
"Row2321",17.8
"Row2322",16.1
"Row2323",15.0
"Row2324",13.3
"Row2325",12.8
"Row2326",12.8
"Row2327",12.2
"Row2328",12.2
"Row2329",11.7
"Row2330",12.2
"Row2331",11.7
"Row2332",11.1
"Row2333",11.1
"Row2334",11.7
"Row2335",11.1
"Row2336",11.7
"Row2337",13.3
"Row2338",15.6
"Row2339",15.6
"Row2340",16.1
"Row2341",17.8
"Row2342",18.9
"Row2343",18.3
"Row2344",16.7
"Row2345",15.6
"Row2346",15.6
"Row2347",15.6
"Row2348",15.0
"Row2349",13.9
"Row2350",12.8
"Row2351",12.8
"Row2352",12.2
"Row2353",11.7
"Row2354",11.7
"Row2355",11.1
"Row2356",11.7
"Row2357",11.1
"Row2358",11.7
"Row2359",11.1
"Row2360",11.7
"Row2361",13.9
"Row2362",15.0
"Row2363",16.7
"Row2364",16.7
"Row2365",17.8
"Row2366",16.7
"Row2367",16.7
"Row2368",16.7
"Row2369",15.6
"Row2370",15.0
"Row2371",14.4
"Row2372",13.3
"Row2373",13.3
"Row2374",13.3
"Row2375",12.8
"Row2376",12.2
"Row2377",12.8
"Row2378",12.2
"Row2379",12.2
"Row2380",12.2
"Row2381",12.2
"Row2382",12.8
"Row2383",12.2
"Row2384",12.2
"Row2385",13.9
"Row2386",14.4
"Row2387",15.6
"Row2388",16.7
"Row2389",16.7
"Row2390",16.7
"Row2391",16.1
"Row2392",16.1
"Row2393",15.6
"Row2394",14.4
"Row2395",13.3
"Row2396",12.8
"Row2397",12.2
"Row2398",11.7
"Row2399",11.7
"Row2400",11.1
"Row2401",11.1
"Row2402",10.6
"Row2403",9.4
"Row2404",8.9
"Row2405",8.3
"Row2406",8.3
"Row2407",7.2
"Row2408",9.4
"Row2409",12.2
"Row2410",13.3
"Row2411",14.4
"Row2412",15.6
"Row2413",16.1
"Row2414",17.2
"Row2415",16.7
"Row2416",16.1
"Row2417",15.6
"Row2418",15.0
"Row2419",13.9
"Row2420",12.2
"Row2421",11.7
"Row2422",11.7
"Row2423",11.1
"Row2424",11.7
"Row2425",10.0
"Row2426",10.0
"Row2427",9.4
"Row2428",12.8
"Row2429",12.8
"Row2430",12.8
"Row2431",12.8
"Row2432",13.9
"Row2433",14.4
"Row2434",15.0
"Row2435",16.1
"Row2436",17.2
"Row2437",18.9
"Row2438",18.3
"Row2439",18.9
"Row2440",18.3
"Row2441",17.2
"Row2442",16.1
"Row2443",15.6
"Row2444",13.9
"Row2445",12.2
"Row2446",11.7
"Row2447",11.1
"Row2448",10.6
"Row2449",10.6
"Row2450",10.6
"Row2451",10.0
"Row2452",9.4
"Row2453",8.9
"Row2454",10.0
"Row2455",10.0
"Row2456",10.0
"Row2457",11.7
"Row2458",12.8
"Row2459",13.9
"Row2460",15.0
"Row2461",15.0
"Row2462",16.1
"Row2463",16.1
"Row2464",15.6
"Row2465",14.4
"Row2466",13.9
"Row2467",13.3
"Row2468",12.2
"Row2469",12.2
"Row2470",12.2
"Row2471",11.7
"Row2472",11.7
"Row2473",11.7
"Row2474",11.7
"Row2475",11.7
"Row2476",11.7
"Row2477",11.1
"Row2478",11.1
"Row2479",11.1
"Row2480",11.7
"Row2481",11.7
"Row2482",12.2
"Row2483",13.3
"Row2484",13.9
"Row2485",15.0
"Row2486",15.6
"Row2487",15.6
"Row2488",16.7
"Row2489",17.2
"Row2490",17.2
"Row2491",14.4
"Row2492",13.3
"Row2493",13.3
"Row2494",13.3
"Row2495",12.8
"Row2496",12.8
"Row2497",13.3
"Row2498",13.3
"Row2499",13.9
"Row2500",13.9
"Row2501",13.3
"Row2502",13.3
"Row2503",12.2
"Row2504",12.8
"Row2505",14.4
"Row2506",15.0
"Row2507",15.6
"Row2508",16.1
"Row2509",16.1
"Row2510",16.1
"Row2511",16.7
"Row2512",15.6
"Row2513",15.0
"Row2514",14.4
"Row2515",13.3
"Row2516",12.2
"Row2517",11.7
"Row2518",11.7
"Row2519",11.7
"Row2520",11.1
"Row2521",11.1
"Row2522",11.1
"Row2523",11.1
"Row2524",10.6
"Row2525",11.1
"Row2526",10.6
"Row2527",11.1
"Row2528",11.7
"Row2529",13.3
"Row2530",14.4
"Row2531",14.4
"Row2532",14.4
"Row2533",15.6
"Row2534",16.7
"Row2535",16.1
"Row2536",16.1
"Row2537",16.7
"Row2538",15.0
"Row2539",15.6
"Row2540",13.9
"Row2541",12.8
"Row2542",12.2
"Row2543",12.2
"Row2544",12.8
"Row2545",12.8
"Row2546",13.3
"Row2547",14.4
"Row2548",12.8
"Row2549",12.8
"Row2550",12.8
"Row2551",13.3
"Row2552",13.9
"Row2553",13.9
"Row2554",13.3
"Row2555",13.9
"Row2556",16.1
"Row2557",17.8
"Row2558",16.1
"Row2559",16.7
"Row2560",16.1
"Row2561",17.2
"Row2562",16.1
"Row2563",15.0
"Row2564",13.9
"Row2565",13.9
"Row2566",13.3
"Row2567",12.8
"Row2568",12.2
"Row2569",11.7
"Row2570",11.7
"Row2571",11.7
"Row2572",11.7
"Row2573",11.7
"Row2574",12.2
"Row2575",10.6
"Row2576",12.2
"Row2577",13.9
"Row2578",15.6
"Row2579",15.6
"Row2580",16.1
"Row2581",16.1
"Row2582",16.7
"Row2583",16.7
"Row2584",16.1
"Row2585",15.6
"Row2586",15.6
"Row2587",13.9
"Row2588",12.8
"Row2589",12.2
"Row2590",11.7
"Row2591",11.7
"Row2592",11.1
"Row2593",10.6
"Row2594",10.6
"Row2595",10.0
"Row2596",9.4
"Row2597",8.9
"Row2598",9.4
"Row2599",10.0
"Row2600",12.2
"Row2601",15.0
"Row2602",15.0
"Row2603",16.7
"Row2604",18.3
"Row2605",20.0
"Row2606",20.6
"Row2607",21.7
"Row2608",20.6
"Row2609",18.9
"Row2610",18.3
"Row2611",16.7
"Row2612",15.6
"Row2613",15.0
"Row2614",15.0
"Row2615",14.4
"Row2616",12.8
"Row2617",12.8
"Row2618",11.7
"Row2619",12.2
"Row2620",10.6
"Row2621",10.0
"Row2622",10.0
"Row2623",11.1
"Row2624",13.3
"Row2625",15.0
"Row2626",16.7
"Row2627",18.3
"Row2628",18.9
"Row2629",20.0
"Row2630",19.4
"Row2631",20.6
"Row2632",19.4
"Row2633",17.8
"Row2634",16.7
"Row2635",16.7
"Row2636",15.6
"Row2637",15.0
"Row2638",14.4
"Row2639",14.4
"Row2640",13.9
"Row2641",13.9
"Row2642",13.3
"Row2643",13.3
"Row2644",13.3
"Row2645",13.3
"Row2646",12.8
"Row2647",13.3
"Row2648",13.9
"Row2649",15.0
"Row2650",16.7
"Row2651",17.8
"Row2652",17.8
"Row2653",18.3
"Row2654",17.8
"Row2655",17.8
"Row2656",17.2
"Row2657",17.2
"Row2658",16.1
"Row2659",15.0
"Row2660",13.9
"Row2661",13.3
"Row2662",12.8
"Row2663",12.8
"Row2664",12.8
"Row2665",12.2
"Row2666",12.2
"Row2667",12.2
"Row2668",12.2
"Row2669",12.2
"Row2670",12.2
"Row2671",11.7
"Row2672",12.8
"Row2673",13.9
"Row2674",15.0
"Row2675",15.6
"Row2676",16.1
"Row2677",16.7
"Row2678",16.1
"Row2679",16.7
"Row2680",16.1
"Row2681",15.0
"Row2682",14.4
"Row2683",13.9
"Row2684",12.8
"Row2685",12.2
"Row2686",12.2
"Row2687",11.7
"Row2688",11.7
"Row2689",11.7
"Row2690",11.7
"Row2691",11.7
"Row2692",11.7
"Row2693",11.7
"Row2694",11.7
"Row2695",11.7
"Row2696",12.2
"Row2697",12.8
"Row2698",14.4
"Row2699",15.0
"Row2700",15.0
"Row2701",16.1
"Row2702",16.1
"Row2703",16.7
"Row2704",16.1
"Row2705",15.0
"Row2706",13.9
"Row2707",13.3
"Row2708",13.3
"Row2709",13.3
"Row2710",13.9
"Row2711",13.9
"Row2712",13.9
"Row2713",13.3
"Row2714",12.8
"Row2715",12.8
"Row2716",12.8
"Row2717",12.8
"Row2718",11.7
"Row2719",11.7
"Row2720",12.8
"Row2721",14.4
"Row2722",15.6
"Row2723",16.7
"Row2724",17.2
"Row2725",17.8
"Row2726",18.3
"Row2727",18.3
"Row2728",17.8
"Row2729",17.2
"Row2730",16.7
"Row2731",15.0
"Row2732",13.9
"Row2733",13.9
"Row2734",13.3
"Row2735",13.3
"Row2736",13.3
"Row2737",12.8
"Row2738",12.2
"Row2739",12.2
"Row2740",12.2
"Row2741",11.1
"Row2742",11.1
"Row2743",11.7
"Row2744",13.3
"Row2745",15.0
"Row2746",16.7
"Row2747",16.7
"Row2748",17.8
"Row2749",19.4
"Row2750",18.3
"Row2751",18.3
"Row2752",18.9
"Row2753",18.3
"Row2754",16.7
"Row2755",15.6
"Row2756",15.0
"Row2757",14.4
"Row2758",13.9
"Row2759",13.3
"Row2760",12.2
"Row2761",12.2
"Row2762",12.2
"Row2763",11.7
"Row2764",11.1
"Row2765",10.6
"Row2766",10.0
"Row2767",10.6
"Row2768",12.2
"Row2769",13.9
"Row2770",15.6
"Row2771",16.1
"Row2772",17.8
"Row2773",17.8
"Row2774",17.8
"Row2775",18.3
"Row2776",17.2
"Row2777",17.2
"Row2778",15.6
"Row2779",14.4
"Row2780",13.3
"Row2781",12.2
"Row2782",12.2
"Row2783",11.7
"Row2784",11.7
"Row2785",11.7
"Row2786",11.1
"Row2787",10.6
"Row2788",10.0
"Row2789",10.0
"Row2790",10.0
"Row2791",9.4
"Row2792",12.2
"Row2793",15.0
"Row2794",16.1
"Row2795",17.2
"Row2796",17.8
"Row2797",20.0
"Row2798",19.4
"Row2799",17.8
"Row2800",17.2
"Row2801",16.1
"Row2802",15.6
"Row2803",14.4
"Row2804",12.8
"Row2805",12.2
"Row2806",12.2
"Row2807",11.7
"Row2808",11.1
"Row2809",10.6
"Row2810",10.6
"Row2811",10.6
"Row2812",10.0
"Row2813",9.4
"Row2814",9.4
"Row2815",9.4
"Row2816",12.8
"Row2817",15.6
"Row2818",16.1
"Row2819",17.8
"Row2820",19.4
"Row2821",21.1
"Row2822",25.0
"Row2823",21.7
"Row2824",18.9
"Row2825",18.3
"Row2826",17.8
"Row2827",16.1
"Row2828",13.9
"Row2829",13.9
"Row2830",13.3
"Row2831",13.3
"Row2832",13.3
"Row2833",13.3
"Row2834",12.8
"Row2835",12.2
"Row2836",11.7
"Row2837",11.7
"Row2838",11.7
"Row2839",12.2
"Row2840",13.3
"Row2841",16.7
"Row2842",16.7
"Row2843",17.8
"Row2844",19.4
"Row2845",18.9
"Row2846",20.0
"Row2847",18.9
"Row2848",18.9
"Row2849",17.8
"Row2850",17.2
"Row2851",15.6
"Row2852",13.9
"Row2853",13.3
"Row2854",12.8
"Row2855",11.7
"Row2856",11.7
"Row2857",11.1
"Row2858",10.6
"Row2859",10.6
"Row2860",10.6
"Row2861",10.0
"Row2862",10.0
"Row2863",10.6
"Row2864",13.3
"Row2865",16.7
"Row2866",19.4
"Row2867",20.0
"Row2868",22.8
"Row2869",22.8
"Row2870",22.2
"Row2871",22.2
"Row2872",20.0
"Row2873",18.9
"Row2874",18.3
"Row2875",15.6
"Row2876",13.9
"Row2877",13.3
"Row2878",13.3
"Row2879",13.3
"Row2880",12.8
"Row2881",12.2
"Row2882",11.7
"Row2883",11.7
"Row2884",10.6
"Row2885",11.1
"Row2886",10.6
"Row2887",11.7
"Row2888",14.4
"Row2889",17.8
"Row2890",20.0
"Row2891",20.6
"Row2892",23.3
"Row2893",25.0
"Row2894",26.7
